WT07-XS-White,Maya Tunic-XS-White,"<p>With abutted seams and moisture wicking capacity, the Maya Tunic lets you work out in complete comfort.</p>"
"<p>&bull; Mint green heather tunic-style tank. <br />&bull; Wrapped back with cut out detail.<br />&bull; Drawcord detail at end.<br />&bull; Abutted seams.</p>\"",,
MH03-M-Black,Bruno Compete Hoodie-M-Black,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p>"
"<p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>\"",,
MH07-S-Gray,Hero Hoodie-S-Gray,"<p>Gray and black color blocking sets you apart as the Hero Hoodie keeps you warm on the bus, campus or cold mean streets. Slanted outsize front pockets keep your style real . . . convenient.</p>"
"<p>&bull; Full-zip gray and black hoodie.<br />&bull; Ribbed hem.<br />&bull; Standard fit.<br />&bull; Drawcord hood cinch.<br />&bull; Water-resistant coating.</p>\"",,
MJ01-L-Red,Beaumont Summit Kit-L-Red,"<p>The smooth nylon shell around the Beaumont Summit Kit combats wind, reinforced with a cold-fighting brushed fleece layer. The jacket is reversible, giving you a new look for the return trek. Ample pocket space rounds out this hiker's paradise package.</p>"
"<p>&bull; Yellow full zip rain jacket.<br />&bull; Full-zip front. <br />&bull; Stand-up collar. <br />&bull; Elasticized cuffs. <br />&bull; Machine wash/dry.</p>\"",,
WT01-XS-Blue,Bella Tank-XS-Blue,"<p>Style, performance and comfort mix it up in the Bella Tank. With striking color block contrast, fitted form and a built-in bra, you'll be supported and stylish at the same time.</p>"
<p>&bull; Navy blue tank top - cotton.<br />&bull; Feminine scoop neckline.<br />&bull; Power mesh lining in shelf bra for superior support.<br />&bull; Soft,tanks-women,
MH08,Oslo Trek Hoodie,"<p>Chilly weather is just an excuse to throw on your toasty, handsome new Oslo Trek Hoodie. It features an adjustable drawstring hood and a kangaroo pocket for extra hand warmth. The ultra-soft, cozy lining will have you wishing for more brisk days.</p>"
"<p>&bull; Brown hoodie with black detail.<br />&bull; Pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Machine wash/dry.</p>\"",,
WJ09-M-Green,Jade Yoga Jacket-M-Green,"<p><br />If only all your other jackets were as comfortable as the relaxed-fit Jade Yoga Jacket, perfect for use during stretching, biking to and from studio or strolling on breezy fall days.</p>"
<p>&bull; Seafoam 1/4 zip pullover with purple stitching.<br />&bull; Lightweight,"water-resistant construction.<br />&bull; Shirred details at front and back for a feminine look.<br />&bull; Hood collapses into collar.<br />&bull; Mesh liner for breathability.<br />&bull; Front zip pockets.<br />&bull; Hem cinches at sideseam.<br />&bull; 100% Polyester.</p>\"",
MT09-XS-Blue,Sinbad Fitness Tank-XS-Blue,"<p>Solid in color and construction, the 100% cotton-weave Sinbad Fitness Tank moves with you as you press, hold, crunch and stride your way to the ultimate you.</p>"
"<p>&bull; Teal polyester tank.<br />&bull; Premium fit tank top.<br />&bull; Ultra lightweight.<br />&bull; Naturally odor-resistant.</p>\"",,
WT02-XL-Green,Zoe Tank-XL-Green,"<p>The Zoe Tank leads with eye-catching fitness-pop looks, keeping your studio style uptrend. The inner shelf bra and soft, breathable fabric create a tank top that looks, feels and fits great.</p>"
"<p>&bull; Salmon heather tank top.<br />&bull; 1\\" elastic band on inner bra.<br />&bull; Mesh lining on shelf bra for support.<br />&bull; Soft",tanks-women,
WB05-M-Purple,Lucia Cross-Fit Bra -M-Purple,"<p>Being cool is a big part of being comfy, which is why the Lucia Cross-Fit Bra features moisture-wicking technology as well as soft, lightweight fabric.</p>"
"<p>&bull; Black/white bra top. <br />&bull; Criss-cross back design. <br />&bull; Machine wash/dry.</p>\"",,
WH02-S-Orange,Hera Pullover Hoodie-S-Orange,"<p>Get ready to rule the studio and dominate the yoga mat in the Hera Pullover Hoodie, a cozy yet classy look for any level of yogi.</p>"
"<p>&bull; Teal with purple stiching.<br />&bull; Hoodie pullover.<br />&bull; Snug fit.</p>\"",,
MH06-S-Blue,Stark Fundamental Hoodie-S-Blue,"<p>You don't need bells and whistles when performance speaks for itself. The full-zip Stark Fundamental Hoodie give just what you need. Hood and fleece lining keep you warm, while breathable fabric and wicking technology won't let you overheat.</p>"
<p>&bull; Navy specked full zip hoodie.<br />&bull; Ribbed cuffs,hoodies-and-sweatshirts-men,
WH09-M-Green,Ariel Roll Sleeve Sweatshirt-M-Green,"<p>Soft, sleek and subtle, the Ariel Roll Sleeve Sweatshirt is a nuanced fitness garment for all occasions. It works equally well as a workout piece or in a casual social setting.</p>"
<p>&bull; Purple two-tone lightweight hoodie. <br />&bull; 100% cotton.<br />&bull; Adjustable roll sleeves for Long-Sleeve or 3/4 sleeve.<br />&bull; Casual,hoodies-and-sweatshirts-women,
MH13-M-Blue,Marco Lightweight Active Hoodie-M-Blue,"<p>For cold-weather training or post-game layering, you need something more than a basic fleece. Our Marco Lightweight Active Hoodie brings both style and performance to the plate, court, or touchline. The smooth-faced, brushed-back fabric blocks wind and traps body heat, while integrated Cocona&reg; fibers pull moisture away.</p>"
"<p>&bull; Light blue heather full zip hoodie.<br />&bull; Fitted flatlock seams.<br />&bull; Matching lining and drawstring. <br />&bull; Machine wash/dry.</p>\"",,
WJ07-XS-Red,Inez Full Zip Jacket-XS-Red,"<p>The Inez Full Zip jacket is more than a cute layer. It's a full-on tech wonder you'll use for outdoor, pre and post workout. You'll love how the highlighted zipper and sleeve safety trim protect and catch looks.</p>"
<p>&bull; Purple heather inset full zip jacket.<br />&bull; Full zip hoodie.<br />&bull; Contrast binding along the zipper,jackets-women,
WS07-L-Yellow,Juliana Short-Sleeve Tee-L-Yellow,"<p>The Juliana Short-Sleeve Tee gives you more than sporty style. Consider that its soft Cocona&reg; polyester fabric accelerates evaporation to help keep you dry and comfortable, too. And a selection of colors lets you get more than one.</p>"
"<p>&bull; Black scoop neck tee.<br />&bull; Side rouching.<br />&bull; Relaxed fit.</p>\"",,
WT01-M-Orange,Bella Tank-M-Orange,"<p>Style, performance and comfort mix it up in the Bella Tank. With striking color block contrast, fitted form and a built-in bra, you'll be supported and stylish at the same time.</p>"
<p>&bull; Navy blue tank top - cotton.<br />&bull; Feminine scoop neckline.<br />&bull; Power mesh lining in shelf bra for superior support.<br />&bull; Soft,tanks-women,
WJ08-XL-Orange,Adrienne Trek Jacket-XL-Orange,"<p>You're ready for a cross-country jog or a coffee on the patio in the Adrienne Trek Jacket. Its style is unique with stand collar and drawstrings, and it fits like a jacket should.</p>"
<p>&bull; gray 1/4 zip pullover.<br />&bull; Comfortable,"kangaroo pockets.<br />&bull; 27\\" body length.<br />&bull; 95% Organic Cotton / 5% Spandex.</p>\"",
WT07-M-Green,Maya Tunic-M-Green,"<p>With abutted seams and moisture wicking capacity, the Maya Tunic lets you work out in complete comfort.</p>"
"<p>&bull; Mint green heather tunic-style tank. <br />&bull; Wrapped back with cut out detail.<br />&bull; Drawcord detail at end.<br />&bull; Abutted seams.</p>\"",,
WJ06-S-Blue,Juno Jacket-S-Blue,"<p>On colder-than-comfortable mornings, you'll love warming up in the Juno All-Ways Performanc Jacket, designed to compete with wind and chill. Built-in Cocona&reg; technology aids evaporation, while a special zip placket and stand-up collar keep your neck protected.</p>"
<p>&bull; Adjustable hood.</br>&bull; Fleece-lined,jackets-women,
MJ07-M-Yellow,Orion Two-Tone Fitted Jacket-M-Yellow,"<p>While you're getting fit, you need a fitted jacket to match. Striking color blocking patterns on hood, shoulders and arms are hallmarks of the Orion Two-Tone Fitted Jacket. They provide eye-catching contrast against the rich, torso tones of this 100% polyester, moisture-wicking essential.</p>"
"<p>&bull; Red full zip fleece with gray insets.<br />&bull; Double-knit construction.<br />&bull; Full athletic cut.<br />&bull; Set in sleeves.<br />&bull; Front pouch pocket.</p>\"",,
MS10-XL-Red,Logan  HeatTec&reg; Tee-XL-Red,"<p>Soft and lightweight, the Logan HeatTec&reg; Tee gets you through the long haul in total comfort. It boasts superior sweat-wicking performance to keep skin dry and cool, and strategic flat-lock seams to resist chafing.</p>"
"<p>&bull; Semi-fitted. <br />&bull; Crew neckline. <br />&bull; Machine wash/tumble dry.</p>\"",,
MJ10,Mars HeatTech&trade; Pullover,"<p>The Mars HeatTech&trade; Jacket defense against winter climes so you can play offense in the park, on the trail or in the deck chair. Great for the ski lodge or stadium, it features a wind- and water-resistant outer shell with a draw-cord hood and deep pockets for storage.</p>"
"<p>&bull; Red 1/4 zip pullover.<br />&bull; Adjustable VELCRO&reg; sleeve cuffs. <br />&bull; Two hand pockets. <br />&bull; Napoleon pocket. <br />&bull; Machine wash/dry</p>\"",,
WH01-S-Orange,Mona Pullover Hoodlie-S-Orange,"Whether you're after energizing activity or eye-catching apparel, the Mona Pullover is what you want. You'll stay warm and look fashionable, wherever you are.<br /> <br /> &bull; Light green heathered hoodie. <br /> &bull; Long-Sleeve, pullover.<br /> &bull; Long elliptical hem for extra coverage.<br /> &bull; Deep button placket for layering.<br /> &bull; Double rib design.<br /> &bull; Mid layer, mid weight.<br /> &bull; 98% Merino Wool / 2% Spandex"
MS04-S-Orange,Gobi HeatTec&reg; Tee-S-Orange,"<p>When the training gets intense, the Gobi HeatTec&reg; Tee works as hard as you do to maintain your cool. The moisture-wicking material promises drier comfort, while breathable side panels deliver extra stretch that's sure to keep you moving.</p>"
"<p>&bull; Orange micropolyester shirt.<br />&bull; HeatTec&reg; wicking fabric.<br />&bull; Crew neckline. <br />&bull; Machine wash/dry.</p>\"",,
WSH12,Erika Running Short,"<p>A great short with a body-hugging design, the Erika Running Short is perfect for runners who prefer a fitted short rather than the traditional baggy variety.</p>"
"<p>&bull; Seafoam pattern running shorts.<br />&bull; Elastic waistband.<br />&bull; Snug fit.<br />&bull; 4'' inseam.<br />&bull; 76% premium brushed Nylon / 24% Spandex.</p>\"",,
WB05-L-Purple,Lucia Cross-Fit Bra -L-Purple,"<p>Being cool is a big part of being comfy, which is why the Lucia Cross-Fit Bra features moisture-wicking technology as well as soft, lightweight fabric.</p>"
"<p>&bull; Black/white bra top. <br />&bull; Criss-cross back design. <br />&bull; Machine wash/dry.</p>\"",,
MJ07-M-Red,Orion Two-Tone Fitted Jacket-M-Red,"<p>While you're getting fit, you need a fitted jacket to match. Striking color blocking patterns on hood, shoulders and arms are hallmarks of the Orion Two-Tone Fitted Jacket. They provide eye-catching contrast against the rich, torso tones of this 100% polyester, moisture-wicking essential.</p>"
"<p>&bull; Red full zip fleece with gray insets.<br />&bull; Double-knit construction.<br />&bull; Full athletic cut.<br />&bull; Set in sleeves.<br />&bull; Front pouch pocket.</p>\"",,
WP05-28-Red,Sahara Leggings-28-Red,"<p>Contrast colors, full-length leggings, and opaque, high-stretch fabric define the Sahara. Flat-locked seams and quick-drying wicking properties prevent chafing. A deep elasticated waistband and carefully positioned seamlines create a flattering silhouette.</p>"
<p>&bull; Pinstripe legging with rouched ankles.<br />&bull; Secret pocket at waistband.<br />&bull; Flat seams for comfort.<br />&bull; Shaped fit with low rise.<br />&bull; 4-way stretch,pants-women,
MSH04-34-Gray,Torque Power Short-34-Gray,"<p>Take a turn in the Torque Power Short and enjoy the smooth, motion-friendly stretch and sweat-wicking, UV-protective material. You'll stay cool, dry and energized miles later.</p>"
"<p>&bull; Light gray shorts.<br />&bull; Fitted design. <br />&bull; Elastic waistband. <br />&bull; Flat-seam construction. <br />&bull; 7\\" inseam. <br />&bull; Machine wash/dry.</p>\"",,
MSH07-32-Black,Rapha  Sports Short-32-Black,"<p>For those about to sweat, we support you with the Rapha Sports Short. The compression-fit liner surrounds your muscles with the stimulation they need to find your high gear, while moisture-wicking performance fabric helps prevents sweat build-up.</p>"
"<p>&bull; Black shorts with royal accents.<br />&bull; Compression liner. <br />&bull; Inseam: 8\\". <br />&bull; Machine wash/dry.</p>\"",,
MSH11-32-Black,Arcadio Gym Short-32-Black,"<p>The Arcadio Gym short is a basic-looking piece with a lot more than meets the eye: casual-yet-functional relaxed fit, comfortable waistband and adjustable drawstring. Everything you need, plus more.</p>"
"<p>&bull; Royal blue cotton shorts.<br />&bull; Built-in mesh brief. <br />&bull; 87% Spandex 13% Lycra.<br />&bull; Adjustable drawstring.</p>\"",,
WJ05-S-Brown,Riona Full Zip Jacket-S-Brown,"<p>The Riona Basic Zip Jacket makes the perfect extra layer for cold-weather workouts. It features amazing breathability and moisture management, but full-length zipper lets you moderate your core temperature even more.</p>"
<p>&bull; Brown heather full zip rouched jacket.<br />&bull; Side hand pockets for extra storage.<br />&bull; High collar.<br />&bull; Thick cuffs for extra coverage.<br />&bull; Durable,jackets-women,
24-WG080,Sprite Yoga Companion Kit,"<p>A well-rounded yoga workout takes more than a mat. The Sprite Yoga Companion Kit helps stock your studio with the basics you need for a full-range workout. The kit is composed of four best-selling Luma Sprite accessories in one easy bundle: statis ball, foam block, yoga strap, and foam roller. Choose sizes and colors and leave the rest to us. The kit includes:</p>"
<ul>,,
<li> Sprite Statis Ball,,
<li> Sprite Foam Yoga Brick,,
<li> Sprite Yoga Strap,,
<li> Sprite Foam Roller,,
"</ul>\"",,
WH12-XS-Gray,Circe Hooded Ice Fleece-XS-Gray,"<p>Keep shivers at bay with the Circe Hooded Ice Fleece. Ultra-thick, high-pile fleece traps your body heat and keeps cold outside. The drawstring hood and ribbed details add extra coziness and touches of classic style. Its relaxed fit is loose enough to layer comfortably over your shirt.</p>"
